date       ,oven_id ,layer_id ,lamp_id              ,anomaly_accumulation_hour ,relative_days ,relative_days_bias ,hour_bias ,power_setup ,in_temperature ,out_temperature ,A_temperature ,B_temperature ,anomaly_total_number
2022-11-02 ,      5 ,       4 ,52                   ,       8262.0             ,          310 ,                 6 ,       33 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         22.4 ,                   1
2022-11-14 ,      5 ,       4 ,87_95                ,       8427.0             ,          322 ,                12 ,      165 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         22.4 ,                   2
2022-12-04 ,      5 ,       4 ,23_72_99             ,       8689.0             ,          342 ,                20 ,      262 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         22.4 ,                   3
2022-12-14 ,      5 ,       4 ,89_91_104            ,       8869.0             ,          352 ,                10 ,      180 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         22.4 ,                   3
2022-12-22 ,      5 ,       4 ,60_91                ,       9017.0             ,          360 ,                 8 ,      148 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         22.4 ,                   2
2022-12-30 ,      5 ,       4 ,29_91_96             ,       9163.0             ,          368 ,                 8 ,      146 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         22.4 ,                   3
2022-05-26 ,      5 ,       5 ,34                   ,       6272.0             ,          150 ,                25 ,      377 ,       63.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   1
2022-06-08 ,      5 ,       5 ,51_77_49             ,       6516.0             ,          163 ,                13 ,      244 ,       65.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   3
2022-06-22 ,      5 ,       5 ,30_36                ,       6798.0             ,          177 ,                14 ,      282 ,       65.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   2
2022-06-27 ,      5 ,       5 ,72                   ,       6698.0             ,          182 ,                 5 ,       90 ,       65.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   1
2022-07-06 ,      5 ,       5 ,96                   ,       6962.0             ,          191 ,                 9 ,      264 ,       65.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   1
2022-08-03 ,      5 ,       5 ,24_66                ,       7366.543497153132  ,          219 ,                28 ,      404 ,       70.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   2
2022-08-13 ,      5 ,       5 ,7_94_108             ,       7549.0             ,          229 ,                10 ,      182 ,       70.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   3
2022-08-29 ,      5 ,       5 ,38_64                ,       7778.0             ,          245 ,                16 ,      229 ,       70.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   2
2022-09-20 ,      5 ,       5 ,68                   ,       8149.0             ,          267 ,                22 ,      371 ,       75.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   1
2022-10-28 ,      5 ,       5 ,29_43                ,       8472.0             ,          305 ,                38 ,      323 ,       75.5 ,          20.1 ,           23.3 ,         24.0 ,         23.2 ,                   2
2022-01-17 ,      5 ,       6 ,28                   ,       2984.0             ,           21 ,                25 ,      377 ,       52.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   1
2022-03-15 ,      5 ,       6 ,6                    ,       4107.0             ,           78 ,                57 ,     1123 ,       55.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   1
2022-05-06 ,      5 ,       6 ,8_15                 ,       5298.0             ,          130 ,                52 ,     1191 ,       59.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   2
2022-08-26 ,      5 ,       6 ,11_21_23_29          ,       6977.0             ,          242 ,               112 ,     1679 ,       65.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   4
2022-11-14 ,      5 ,       6 ,13_64                ,       8011.0             ,          322 ,                80 ,     1034 ,       75.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   2
2022-11-28 ,      5 ,       6 ,9_18_29              ,       8287.0             ,          336 ,                14 ,      276 ,       75.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   3
2022-12-11 ,      5 ,       6 ,10_33_58             ,       8509.0             ,          349 ,                13 ,      222 ,       75.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   3
2022-12-26 ,      5 ,       6 ,63_80                ,       8791.0             ,          364 ,                15 ,      282 ,       75.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   2
2023-01-07 ,      5 ,       6 ,9_14                 ,       9011.0             ,          376 ,                12 ,      220 ,       80.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   2
2023-01-21 ,      5 ,       6 ,104_111              ,       9269.0             ,          390 ,                14 ,      258 ,       80.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   2
2023-02-04 ,      5 ,       6 ,29_47_121            ,       9493.0             ,          404 ,                14 ,      224 ,       80.5 ,          20.1 ,           23.3 ,         23.0 ,         23.0 ,                   3
2022-01-17 ,      5 ,       7 ,29_36                ,       3567.0             ,           21 ,                25 ,      377 ,       54.0 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2022-02-03 ,      5 ,       7 ,58_78_121            ,       3748.0             ,           38 ,                17 ,      181 ,       54.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   3
2022-06-11 ,      5 ,       7 ,29_30_49_85          ,       6264.0             ,          166 ,               128 ,     2516 ,       63.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   4
2022-07-07 ,      5 ,       7 ,16_60                ,       6740.0             ,          192 ,                26 ,      476 ,       65.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2022-08-08 ,      5 ,       7 ,31_57_91             ,       7433.0             ,          224 ,                32 ,      693 ,       70.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   3
2022-08-26 ,      5 ,       7 ,17_87_104            ,       7497.0             ,          242 ,                18 ,       64 ,       70.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   3
2022-09-16 ,      5 ,       7 ,52_96                ,       7829.0             ,          263 ,                21 ,      332 ,       70.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2022-11-04 ,      5 ,       7 ,47_58                ,       8330.0             ,          312 ,                49 ,      501 ,       75.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2022-11-09 ,      5 ,       7 ,21_119               ,       8382.0             ,          317 ,                 5 ,       52 ,       75.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2022-11-25 ,      5 ,       7 ,63_104               ,       8659.0             ,          333 ,                16 ,      277 ,       75.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2022-12-04 ,      5 ,       7 ,8_25_107             ,       8796.0             ,          342 ,                 9 ,      137 ,       75.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   3
2022-12-11 ,      5 ,       7 ,21_83                ,       8897.0             ,          349 ,                 7 ,      101 ,       75.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2023-01-10 ,      5 ,       7 ,62_112               ,       9483.0             ,          379 ,                30 ,      586 ,       80.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   2
2023-01-18 ,      5 ,       7 ,29_91_100            ,       9646.0             ,          387 ,                 8 ,      163 ,       80.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   3
2023-01-24 ,      5 ,       7 ,53_56_120            ,       9728.0             ,          393 ,                 6 ,       82 ,       80.5 ,          20.1 ,           23.3 ,         24.1 ,         24.4 ,                   3
2022-02-17 ,      5 ,       8 ,29_83_117            ,       4296.0             ,           52 ,                25 ,      377 ,       55.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   3
2022-04-07 ,      5 ,       8 ,54_118               ,       5165.0             ,          101 ,                49 ,      869 ,       59.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-05-13 ,      5 ,       8 ,97_115               ,       5845.0             ,          137 ,                36 ,      680 ,       61.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-09-12 ,      5 ,       8 ,54_59_62_64          ,       7979.0             ,          259 ,               122 ,     2134 ,       70.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   4
2022-09-23 ,      5 ,       8 ,59_92                ,       8168.0             ,          270 ,                11 ,      189 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-10-27 ,      5 ,       8 ,50_104               ,       8386.0             ,          304 ,                34 ,      218 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-11-07 ,      5 ,       8 ,55_56_68             ,       8582.0             ,          315 ,                11 ,      196 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   3
2022-11-28 ,      5 ,       8 ,72_98                ,       8826.0             ,          336 ,                21 ,      244 ,       75.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-12-08 ,      5 ,       8 ,47_64                ,       9054.0             ,          346 ,                10 ,      228 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-12-22 ,      5 ,       8 ,13_60                ,       9317.0             ,          360 ,                14 ,      263 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2022-12-26 ,      5 ,       8 ,98_113               ,       9368.0             ,          364 ,                 4 ,       51 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   2
2023-01-03 ,      5 ,       8 ,29_73_119            ,       9495.0             ,          372 ,                 8 ,      127 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   3
2023-01-11 ,      5 ,       8 ,45_78_96             ,       9650.0             ,          380 ,                 8 ,      155 ,       80.5 ,          20.1 ,           23.3 ,         23.1 ,         24.3 ,                   3
2022-02-17 ,      5 ,       9 ,15_29_41             ,       4226.0             ,           52 ,                25 ,      377 ,       55.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   3
2022-04-24 ,      5 ,       9 ,67_72_60             ,       5431.0             ,          118 ,                66 ,     1205 ,       59.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   3
2022-05-18 ,      5 ,       9 ,13_41_43_69          ,       5918.0             ,          142 ,                24 ,      487 ,       61.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   4
2022-10-27 ,      5 ,       9 ,29_58_113            ,       6381.0             ,          304 ,               162 ,      463 ,       63.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   3
2022-12-04 ,      5 ,       9 ,25_43_49             ,       7011.0             ,          342 ,                38 ,      630 ,       70.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   3
2022-12-28 ,      5 ,       9 ,45_77                ,       7479.0             ,          366 ,                24 ,      468 ,       70.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   2
2023-01-07 ,      5 ,       9 ,17_32                ,       7625.0             ,          376 ,                10 ,      146 ,       70.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   2
2023-01-18 ,      5 ,       9 ,65_91_92             ,       7843.0             ,          387 ,                11 ,      218 ,       70.5 ,          20.1 ,           23.3 ,         23.6 ,         24.2 ,                   3
2022-03-04 ,      5 ,      10 ,29_74_107            ,       4396.0             ,           67 ,                25 ,      377 ,       55.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   3
2022-05-23 ,      5 ,      10 ,76_103_105_109       ,       5930.0             ,          147 ,                80 ,     1534 ,       61.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   4
2022-07-25 ,      5 ,      10 ,28_29_47             ,       7053.0             ,          210 ,                63 ,     1123 ,       70.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   3
2022-09-07 ,      5 ,      10 ,29_31_39_58_60       ,       7734.0             ,          254 ,                44 ,      681 ,       70.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   5
2022-11-02 ,      5 ,      10 ,60_76                ,       8335.0             ,          310 ,                56 ,      601 ,       75.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   2
2022-11-14 ,      5 ,      10 ,38_47                ,       8496.0             ,          322 ,                12 ,      161 ,       75.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   2
2022-12-08 ,      5 ,      10 ,63_93                ,       8949.0             ,          346 ,                24 ,      453 ,       75.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   2
2022-12-17 ,      5 ,      10 ,93_108               ,       9087.0             ,          355 ,                 9 ,      138 ,       80.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   2
2022-12-26 ,      5 ,      10 ,64_108               ,       9202.0             ,          364 ,                 9 ,      115 ,       80.5 ,          20.1 ,           23.3 ,         22.7 ,         23.8 ,                   2
2022-02-17 ,      5 ,      11 ,29_84                ,       4189.280784757077  ,           52 ,                25 ,      377 ,       55.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-03-31 ,      5 ,      11 ,51_82                ,       4542.0             ,           94 ,                42 ,      352 ,       57.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-05-06 ,      5 ,      11 ,1                    ,       5205.0             ,          130 ,                36 ,      663 ,       59.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   1
2022-05-09 ,      5 ,      11 ,13_49                ,       5205.0             ,          133 ,                 3 ,       61 ,       59.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-06-08 ,      5 ,      11 ,73_87                ,       5804.0             ,          163 ,                30 ,      599 ,       61.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-06-20 ,      5 ,      11 ,70_65                ,       6026.0             ,          175 ,                12 ,      222 ,       63.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-08-03 ,      5 ,      11 ,76                   ,       6658.0             ,          219 ,                44 ,      632 ,       65.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   1
2022-09-03 ,      5 ,      11 ,76                   ,       7168.0             ,          250 ,                31 ,      510 ,       70.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   1
2022-09-05 ,      5 ,      11 ,29_90_121            ,       7045.356595789197  ,          252 ,                 2 ,       47 ,       70.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   3
2022-09-20 ,      5 ,      11 ,25_43_118_120        ,       7421.0             ,          267 ,                15 ,      375 ,       70.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   4
2022-10-20 ,      5 ,      11 ,15_120               ,       7642.0             ,          297 ,                30 ,      221 ,       70.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-11-11 ,      5 ,      11 ,15_77_120            ,       7984.0             ,          319 ,                22 ,      342 ,       70.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   3
2022-11-21 ,      5 ,      11 ,6_120                ,       8073.0             ,          329 ,                10 ,       89 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-11-28 ,      5 ,      11 ,1_37_120             ,       8183.0             ,          336 ,                 7 ,      110 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   3
2022-12-04 ,      5 ,      11 ,67_85_120            ,       8209.0             ,          342 ,                 6 ,       26 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   3
2022-12-21 ,      5 ,      11 ,83_111_120           ,       8488.0             ,          359 ,                17 ,      279 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   3
2022-12-30 ,      5 ,      11 ,8_14                 ,       8646.0             ,          368 ,                 9 ,      158 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2023-01-03 ,      5 ,      11 ,49_58                ,       8718.0             ,          372 ,                 4 ,       72 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2023-01-10 ,      5 ,      11 ,29_51_118_120        ,       8833.0             ,          379 ,                 7 ,      115 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   4
2023-01-12 ,      5 ,      11 ,60_74_77             ,       8868.0             ,          381 ,                 2 ,       35 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   3
2023-01-18 ,      5 ,      11 ,56_119               ,       8981.0             ,          387 ,                 6 ,      113 ,       75.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2023-01-28 ,      5 ,      11 ,48_120               ,       9151.0             ,          397 ,                10 ,      170 ,       80.5 ,          21.0 ,           24.5 ,         23.5 ,         24.0 ,                   2
2022-04-07 ,      5 ,      12 ,34_92                ,       4939.0             ,          101 ,                25 ,      377 ,       57.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   2
2022-04-20 ,      5 ,      12 ,66_77_75             ,       5168.0             ,          114 ,                13 ,      229 ,       59.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   3
2022-06-07 ,      5 ,      12 ,28_31_34_36_60       ,       6080.0             ,          162 ,                48 ,      912 ,       63.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   5
2022-06-20 ,      5 ,      12 ,24                   ,       6332.0             ,          175 ,                13 ,      252 ,       63.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   1
2022-09-03 ,      5 ,      12 ,8                    ,       7492.0             ,          250 ,                75 ,     1160 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   1
2022-09-05 ,      5 ,      12 ,13_96                ,       7510.0             ,          252 ,                 2 ,       18 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   2
2022-11-02 ,      5 ,      12 ,68_102               ,       8177.0             ,          310 ,                58 ,      667 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   2
2022-12-04 ,      5 ,      12 ,19_29_85             ,       8640.0             ,          342 ,                32 ,      463 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   3
2022-12-22 ,      5 ,      12 ,11_104               ,       8964.0             ,          360 ,                18 ,      324 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   2
2023-01-10 ,      5 ,      12 ,98_87                ,       9319.0             ,          379 ,                19 ,      355 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   2
2023-01-16 ,      5 ,      12 ,10_15_79             ,       9435.0             ,          385 ,                 6 ,      116 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         23.9 ,                   3
2022-02-27 ,      5 ,      13 ,29_55_77             ,       3941.0             ,           62 ,                25 ,      377 ,       55.0 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   3
2022-06-07 ,      5 ,      13 ,58_86_96             ,       5869.0             ,          162 ,               100 ,     1928 ,       61.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   3
2022-06-13 ,      5 ,      13 ,25_27                ,       5981.0             ,          168 ,                 6 ,      112 ,       61.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-06-23 ,      5 ,      13 ,60_66                ,       6163.0             ,          178 ,                10 ,      182 ,       63.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-07-07 ,      5 ,      13 ,29_111               ,       6398.0             ,          192 ,                14 ,      235 ,       63.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-09-07 ,      5 ,      13 ,100                  ,       7310.0             ,          254 ,                62 ,      912 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   1
2022-09-12 ,      5 ,      13 ,74_76_100            ,       7360.0             ,          259 ,                 5 ,       50 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   3
2022-10-19 ,      5 ,      13 ,32_55                ,       7575.0             ,          296 ,                37 ,      215 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-10-28 ,      5 ,      13 ,119                  ,       7691.0             ,          305 ,                 9 ,      116 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   1
2022-11-04 ,      5 ,      13 ,55_89                ,       7820.0             ,          312 ,                 7 ,      129 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-11-16 ,      5 ,      13 ,41_98                ,       7971.0             ,          324 ,                12 ,      151 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-11-17 ,      5 ,      13 ,29                   ,       7971.0             ,          325 ,                 1 ,       32 ,       70.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   1
2022-12-19 ,      5 ,      13 ,78_113               ,       8556.0             ,          357 ,                32 ,      585 ,       75.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-12-26 ,      5 ,      13 ,23_32_121            ,       8665.0             ,          364 ,                 7 ,      109 ,       75.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   3
2023-01-16 ,      5 ,      13 ,15_23                ,       9038.0             ,          385 ,                21 ,      373 ,       80.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2023-01-24 ,      5 ,      13 ,8_36                 ,       9178.0             ,          393 ,                 8 ,      140 ,       80.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2023-02-04 ,      5 ,      13 ,19_41                ,       9365.0             ,          404 ,                11 ,      187 ,       80.5 ,          21.0 ,           24.5 ,         23.3 ,         23.1 ,                   2
2022-03-07 ,      5 ,      14 ,49_117               ,       4525.0             ,           70 ,                25 ,      377 ,       57.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-04-07 ,      5 ,      14 ,29_51_85             ,       5109.0             ,          101 ,                31 ,      584 ,       59.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2022-05-11 ,      5 ,      14 ,28_29_51             ,       5762.0             ,          135 ,                34 ,      653 ,       61.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2022-06-27 ,      5 ,      14 ,76_104               ,       6875.0             ,          182 ,                47 ,     1113 ,       65.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-07-08 ,      5 ,      14 ,26_109               ,       6881.0             ,          193 ,                11 ,        6 ,       65.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-07-27 ,      5 ,      14 ,80_94                ,       7151.0             ,          212 ,                19 ,      270 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-08-08 ,      5 ,      14 ,23_42_68             ,       7206.0             ,          224 ,                12 ,       55 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2022-09-09 ,      5 ,      14 ,83_87                ,       7738.0             ,          256 ,                32 ,      532 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-09-16 ,      5 ,      14 ,49_113               ,       7840.0             ,          263 ,                 7 ,      102 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-10-19 ,      5 ,      14 ,83_106               ,       7986.0             ,          296 ,                33 ,      146 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-11-02 ,      5 ,      14 ,89_115               ,       8138.0             ,          310 ,                14 ,      152 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-11-04 ,      5 ,      14 ,9_41                 ,       8167.0             ,          312 ,                 2 ,       29 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-11-21 ,      5 ,      14 ,48_74                ,       8433.0             ,          329 ,                17 ,      266 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   2
2022-12-08 ,      5 ,      14 ,19_66_94             ,       8629.0             ,          346 ,                17 ,      196 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2022-12-30 ,      5 ,      14 ,29_45_80             ,       9050.0             ,          368 ,                22 ,      421 ,       80.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2023-01-03 ,      5 ,      14 ,8_51_87              ,       9126.0             ,          372 ,                 4 ,       76 ,       80.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2023-01-11 ,      5 ,      14 ,2_95_102_111         ,       9289.0             ,          380 ,                 8 ,      163 ,       80.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   4
2023-01-16 ,      5 ,      14 ,42_49_96             ,       9358.0             ,          385 ,                 5 ,       69 ,       80.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2023-01-28 ,      5 ,      14 ,43_117_119           ,       9569.0             ,          397 ,                12 ,      211 ,       80.5 ,          21.0 ,           24.5 ,         22.7 ,         23.5 ,                   3
2022-02-19 ,      5 ,      15 ,69                   ,       2527.0             ,           54 ,                25 ,      377 ,       51.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-05-23 ,      5 ,      15 ,79                   ,       4238.0             ,          147 ,                93 ,     1711 ,       55.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-06-07 ,      5 ,      15 ,86                   ,       4504.0             ,          162 ,                15 ,      266 ,       57.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-07-06 ,      5 ,      15 ,76                   ,       5016.0             ,          191 ,                29 ,      512 ,       59.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-08-19 ,      5 ,      15 ,67                   ,       5662.0             ,          235 ,                44 ,      646 ,       61.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-09-20 ,      5 ,      15 ,69                   ,       6169.0             ,          267 ,                32 ,      507 ,       63.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-10-19 ,      5 ,      15 ,66_93                ,       6353.0             ,          296 ,                29 ,      184 ,       63.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-10-27 ,      5 ,      15 ,29_88_92             ,       6449.0             ,          304 ,                 8 ,       96 ,       63.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2022-11-14 ,      5 ,      15 ,67_69                ,       6735.0             ,          322 ,                18 ,      286 ,       65.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-11-17 ,      5 ,      15 ,92                   ,       6773.0             ,          325 ,                 3 ,       38 ,       65.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   1
2022-12-28 ,      5 ,      15 ,67_92                ,       7541.0             ,          366 ,                41 ,      768 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2023-01-24 ,      5 ,      15 ,29_23_24             ,       8053.0             ,          393 ,                27 ,      512 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2023-02-06 ,      5 ,      15 ,67_90_92             ,       8276.0             ,          406 ,                13 ,      223 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2022-02-17 ,      5 ,      16 ,29_56_94             ,       3920.0             ,           52 ,                25 ,      377 ,       55.0 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   3
2022-04-01 ,      5 ,      16 ,29                   ,       4709.0             ,           95 ,                43 ,      789 ,       57.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   1
2022-04-03 ,      5 ,      16 ,33_96                ,       4725.0             ,           97 ,                 2 ,       16 ,       57.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
